"","observation_date","common_name","observation_count"
"21734",2023-02-23,"Ruby-crowned Kinglet",3
"21735",2023-02-23,"Rusty Blackbird",2
"21736",2023-02-23,"Sharp-shinned Hawk",2
"21737",2023-02-23,"Song Sparrow",33
"21738",2023-02-23,"Swamp Sparrow",1
"21739",2023-02-23,"Tree Swallow",6
"21740",2023-02-23,"Tufted Titmouse",46
"21741",2023-02-23,"Turkey Vulture",19
"21742",2023-02-23,"White-breasted Nuthatch",11
"21743",2023-02-23,"White-throated Sparrow",37
"21744",2023-02-23,"Wild Turkey",2
"21745",2023-02-23,"Wood Duck",3
"21746",2023-02-23,"Yellow-bellied Sapsucker",1
"21747",2023-02-23,"Yellow-rumped Warbler",12
"21748",2023-02-24,"American Coot",1
"21749",2023-02-24,"American Crow",77
"21750",2023-02-24,"American Goldfinch",3
"21751",2023-02-24,"American Robin",115
"21752",2023-02-24,"American White Pelican",420
"21753",2023-02-24,"Bald Eagle",4
"21754",2023-02-24,"Barred Owl",1
"21755",2023-02-24,"Belted Kingfisher",5
"21756",2023-02-24,"Black Vulture",11
"21757",2023-02-24,"Blue Jay",42
"21758",2023-02-24,"Blue-winged Teal",17
"21759",2023-02-24,"Bonaparte's Gull",209
"21760",2023-02-24,"Brown Creeper",1
"21761",2023-02-24,"Brown Thrasher",NA
"21762",2023-02-24,"Brown-headed Nuthatch",8
"21763",2023-02-24,"Bufflehead",8
"21764",2023-02-24,"Canada Goose",NA
"21765",2023-02-24,"Carolina Chickadee",52
"21766",2023-02-24,"Carolina Wren",NA
"21767",2023-02-24,"Chipping Sparrow",4
"21768",2023-02-24,"Common Grackle",85
"21769",2023-02-24,"Cooper's Hawk",2
"21770",2023-02-24,"Dark-eyed Junco",37
"21771",2023-02-24,"Double-crested Cormorant",124
"21772",2023-02-24,"Downy Woodpecker",16
"21773",2023-02-24,"Eastern Bluebird",30
"21774",2023-02-24,"Eastern Meadowlark",1
"21775",2023-02-24,"Eastern Phoebe",6
"21776",2023-02-24,"Eastern Towhee",30
"21777",2023-02-24,"European Starling",NA
"21778",2023-02-24,"Field Sparrow",1
"21779",2023-02-24,"Fish Crow",3
"21780",2023-02-24,"Gadwall",15
"21781",2023-02-24,"Golden-crowned Kinglet",6
"21782",2023-02-24,"Great Blue Heron",15
"21783",2023-02-24,"Green-winged Teal",3
"21784",2023-02-24,"Hairy Woodpecker",4
"21785",2023-02-24,"Hermit Thrush",3
"21786",2023-02-24,"House Finch",46
"21787",2023-02-24,"House Sparrow",4
"21788",2023-02-24,"Killdeer",10
"21789",2023-02-24,"Lesser Scaup",174
"21790",2023-02-24,"Mallard",115
"21791",2023-02-24,"Merlin",2
"21792",2023-02-24,"Mourning Dove",42
"21793",2023-02-24,"Mute Swan",4
"21794",2023-02-24,"Northern Cardinal",NA
"21795",2023-02-24,"Northern Flicker",11
"21796",2023-02-24,"Northern Mockingbird",20
"21797",2023-02-24,"Orange-crowned Warbler",1
"21798",2023-02-24,"Osprey",1
"21799",2023-02-24,"Palm Warbler",3
"21800",2023-02-24,"Pied-billed Grebe",65
"21801",2023-02-24,"Pileated Woodpecker",2
"21802",2023-02-24,"Pine Warbler",NA
"21803",2023-02-24,"Purple Finch",11
"21804",2023-02-24,"Red-bellied Woodpecker",16
"21805",2023-02-24,"Red-breasted Nuthatch",2
"21806",2023-02-24,"Red-shouldered Hawk",3
"21807",2023-02-24,"Red-tailed Hawk",3
"21808",2023-02-24,"Red-winged Blackbird",51
"21809",2023-02-24,"Redhead",4
"21810",2023-02-24,"Ring-billed Gull",59
"21811",2023-02-24,"Ring-necked Duck",34
"21812",2023-02-24,"Rock Pigeon",5
"21813",2023-02-24,"Ruby-crowned Kinglet",8
"21814",2023-02-24,"Song Sparrow",18
"21815",2023-02-24,"Swamp Sparrow",1
"21816",2023-02-24,"Tree Swallow",1
"21817",2023-02-24,"Tufted Titmouse",40
"21818",2023-02-24,"Turkey Vulture",5
"21819",2023-02-24,"White-breasted Nuthatch",NA
"21820",2023-02-24,"White-throated Sparrow",25
"21821",2023-02-24,"Wilson's Snipe",2
"21822",2023-02-24,"Winter Wren",1
"21823",2023-02-24,"Yellow-bellied Sapsucker",1
"21824",2023-02-24,"Yellow-rumped Warbler",35
"21825",2023-02-25,"American Crow",40
"21826",2023-02-25,"American Goldfinch",4
"21827",2023-02-25,"American Robin",59
"21828",2023-02-25,"Belted Kingfisher",1
"21829",2023-02-25,"Blue Jay",18
"21830",2023-02-25,"Bonaparte's Gull",23
"21831",2023-02-25,"Brown Thrasher",1
"21832",2023-02-25,"Brown-headed Cowbird",2
"21833",2023-02-25,"Brown-headed Nuthatch",1
"21834",2023-02-25,"Bufflehead",7
"21835",2023-02-25,"Canada Goose",19
"21836",2023-02-25,"Carolina Chickadee",33
"21837",2023-02-25,"Carolina Wren",22
"21838",2023-02-25,"Common Grackle",38
"21839",2023-02-25,"Cooper's Hawk",1
"21840",2023-02-25,"Dark-eyed Junco",15
"21841",2023-02-25,"Double-crested Cormorant",33
"21842",2023-02-25,"Downy Woodpecker",16
"21843",2023-02-25,"Eastern Bluebird",12
"21844",2023-02-25,"Eastern Phoebe",3
"21845",2023-02-25,"Eastern Towhee",22
"21846",2023-02-25,"European Starling",29
"21847",2023-02-25,"Field Sparrow",2
"21848",2023-02-25,"Fish Crow",2
"21849",2023-02-25,"Great Blue Heron",4
"21850",2023-02-25,"Hairy Woodpecker",2
"21851",2023-02-25,"Horned Grebe",2
"21852",2023-02-25,"House Finch",48
"21853",2023-02-25,"House Sparrow",4
"21854",2023-02-25,"Mallard",48
"21855",2023-02-25,"Mourning Dove",36
"21856",2023-02-25,"Mute Swan",2
"21857",2023-02-25,"Northern Cardinal",49
"21858",2023-02-25,"Northern Flicker",3
"21859",2023-02-25,"Northern Mockingbird",9
"21860",2023-02-25,"Orange-crowned Warbler",1
"21861",2023-02-25,"Pied-billed Grebe",11
"21862",2023-02-25,"Pileated Woodpecker",1
"21863",2023-02-25,"Pine Warbler",3
"21864",2023-02-25,"Purple Finch",13
"21865",2023-02-25,"Red-bellied Woodpecker",12
"21866",2023-02-25,"Red-shouldered Hawk",3
"21867",2023-02-25,"Red-tailed Hawk",1
"21868",2023-02-25,"Red-winged Blackbird",70
"21869",2023-02-25,"Ring-billed Gull",18
"21870",2023-02-25,"Rock Pigeon",3
"21871",2023-02-25,"Ruby-crowned Kinglet",2
"21872",2023-02-25,"Song Sparrow",19
"21873",2023-02-25,"Tree Swallow",2
"21874",2023-02-25,"Tufted Titmouse",31
"21875",2023-02-25,"White-breasted Nuthatch",10
"21876",2023-02-25,"White-throated Sparrow",16
"21877",2023-02-25,"Wood Duck",2
"21878",2023-02-25,"Yellow-bellied Sapsucker",4
"21879",2023-02-25,"Yellow-rumped Warbler",10
"21880",2023-02-26,"American Crow",75
"21881",2023-02-26,"American Goldfinch",6
"21882",2023-02-26,"American Kestrel",4
"21883",2023-02-26,"American Robin",162
"21884",2023-02-26,"American White Pelican",85
"21885",2023-02-26,"Bald Eagle",3
"21886",2023-02-26,"Belted Kingfisher",9
"21887",2023-02-26,"Black Vulture",16
"21888",2023-02-26,"Blue Jay",NA
"21889",2023-02-26,"Bonaparte's Gull",36
"21890",2023-02-26,"Brown Thrasher",9
"21891",2023-02-26,"Brown-headed Cowbird",NA
"21892",2023-02-26,"Brown-headed Nuthatch",1
"21893",2023-02-26,"Bufflehead",23
"21894",2023-02-26,"Canada Goose",123
"21895",2023-02-26,"Carolina Chickadee",124
"21896",2023-02-26,"Carolina Wren",62
"21897",2023-02-26,"Chipping Sparrow",8
"21898",2023-02-26,"Common Grackle",84
"21899",2023-02-26,"Cooper's Hawk",1
"21900",2023-02-26,"Dark-eyed Junco",30
"21901",2023-02-26,"Double-crested Cormorant",13
"21902",2023-02-26,"Downy Woodpecker",47
"21903",2023-02-26,"Eastern Bluebird",61
"21904",2023-02-26,"Eastern Meadowlark",3
"21905",2023-02-26,"Eastern Phoebe",14
"21906",2023-02-26,"Eastern Towhee",NA
"21907",2023-02-26,"European Starling",NA
"21908",2023-02-26,"Field Sparrow",51
"21909",2023-02-26,"Fish Crow",8
"21910",2023-02-26,"Fox Sparrow",4
"21911",2023-02-26,"Golden-crowned Kinglet",20
"21912",2023-02-26,"Great Blue Heron",28
"21913",2023-02-26,"Great Horned Owl",3
"21914",2023-02-26,"Greater Scaup",2
"21915",2023-02-26,"Hairy Woodpecker",5
"21916",2023-02-26,"Hermit Thrush",2
"21917",2023-02-26,"Horned Grebe",4
"21918",2023-02-26,"House Finch",60
"21919",2023-02-26,"House Sparrow",7
"21920",2023-02-26,"Killdeer",25
"21921",2023-02-26,"Mallard",96
"21922",2023-02-26,"Mourning Dove",58
"21923",2023-02-26,"Muscovy Duck",17
"21924",2023-02-26,"Northern Cardinal",NA
"21925",2023-02-26,"Northern Flicker",13
"21926",2023-02-26,"Northern Harrier",2
"21927",2023-02-26,"Northern Mockingbird",40
"21928",2023-02-26,"Orange-crowned Warbler",2
"21929",2023-02-26,"Osprey",1
"21930",2023-02-26,"Palm Warbler",1
"21931",2023-02-26,"Pied-billed Grebe",13
"21932",2023-02-26,"Pileated Woodpecker",7
"21933",2023-02-26,"Pine Warbler",7
"21934",2023-02-26,"Purple Finch",13
"21935",2023-02-26,"Red-bellied Woodpecker",40
"21936",2023-02-26,"Red-breasted Nuthatch",2
"21937",2023-02-26,"Red-headed Woodpecker",2
"21938",2023-02-26,"Red-shouldered Hawk",9
"21939",2023-02-26,"Red-tailed Hawk",4
"21940",2023-02-26,"Red-winged Blackbird",NA
"21941",2023-02-26,"Ring-billed Gull",36
"21942",2023-02-26,"Ring-necked Duck",9
"21943",2023-02-26,"Rock Pigeon",18
"21944",2023-02-26,"Ruby-crowned Kinglet",21
"21945",2023-02-26,"Rusty Blackbird",8
"21946",2023-02-26,"Sharp-shinned Hawk",1
"21947",2023-02-26,"Song Sparrow",69
"21948",2023-02-26,"Swamp Sparrow",9
"21949",2023-02-26,"Tree Swallow",4
"21950",2023-02-26,"Tufted Titmouse",88
"21951",2023-02-26,"Turkey Vulture",2
"21952",2023-02-26,"White-breasted Nuthatch",22
"21953",2023-02-26,"White-crowned Sparrow",25
"21954",2023-02-26,"White-throated Sparrow",54
"21955",2023-02-26,"Wild Turkey",1
"21956",2023-02-26,"Winter Wren",6
"21957",2023-02-26,"Wood Duck",6
"21958",2023-02-26,"Yellow-bellied Sapsucker",4
"21959",2023-02-26,"Yellow-rumped Warbler",NA
"21960",2023-02-27,"American Crow",60
"21961",2023-02-27,"American Goldfinch",2
"21962",2023-02-27,"American Robin",72
"21963",2023-02-27,"American White Pelican",70
"21964",2023-02-27,"Bald Eagle",3
"21965",2023-02-27,"Belted Kingfisher",3
"21966",2023-02-27,"Black Vulture",24
"21967",2023-02-27,"Blue Jay",37
"21968",2023-02-27,"Blue-winged Teal",1
"21969",2023-02-27,"Bonaparte's Gull",65
"21970",2023-02-27,"Brown Thrasher",7
"21971",2023-02-27,"Brown-headed Nuthatch",2
"21972",2023-02-27,"Bufflehead",5
"21973",2023-02-27,"Canada Goose",122
"21974",2023-02-27,"Carolina Chickadee",27
"21975",2023-02-27,"Carolina Wren",27
"21976",2023-02-27,"Chipping Sparrow",3
"21977",2023-02-27,"Common Grackle",63
"21978",2023-02-27,"Cooper's Hawk",1
"21979",2023-02-27,"Dark-eyed Junco",19
"21980",2023-02-27,"Double-crested Cormorant",11
"21981",2023-02-27,"Downy Woodpecker",10
"21982",2023-02-27,"Eastern Bluebird",20
"21983",2023-02-27,"Eastern Meadowlark",2
"21984",2023-02-27,"Eastern Phoebe",4
"21985",2023-02-27,"Eastern Towhee",27
"21986",2023-02-27,"European Starling",122
"21987",2023-02-27,"Field Sparrow",13
"21988",2023-02-27,"Fish Crow",2
"21989",2023-02-27,"Golden-crowned Kinglet",1
"21990",2023-02-27,"Great Blue Heron",10
"21991",2023-02-27,"Hairy Woodpecker",1
"21992",2023-02-27,"Horned Grebe",4
"21993",2023-02-27,"House Finch",36
"21994",2023-02-27,"House Sparrow",3
"21995",2023-02-27,"Killdeer",14
"21996",2023-02-27,"Mallard",52
"21997",2023-02-27,"Mourning Dove",30
"21998",2023-02-27,"Muscovy Duck",17
"21999",2023-02-27,"Northern Cardinal",69
"22000",2023-02-27,"Northern Flicker",1
"22001",2023-02-27,"Northern Harrier",1
"22002",2023-02-27,"Northern Mockingbird",30
"22003",2023-02-27,"Orange-crowned Warbler",1
"22004",2023-02-27,"Osprey",2
"22005",2023-02-27,"Palm Warbler",5
"22006",2023-02-27,"Pied-billed Grebe",14
"22007",2023-02-27,"Pileated Woodpecker",1
"22008",2023-02-27,"Pine Warbler",2
"22009",2023-02-27,"Purple Finch",4
"22010",2023-02-27,"Red-bellied Woodpecker",12
"22011",2023-02-27,"Red-shouldered Hawk",4
"22012",2023-02-27,"Red-tailed Hawk",2
"22013",2023-02-27,"Red-winged Blackbird",34
"22014",2023-02-27,"Ring-billed Gull",53
"22015",2023-02-27,"Rock Pigeon",10
"22016",2023-02-27,"Ruby-crowned Kinglet",3
"22017",2023-02-27,"Song Sparrow",21
"22018",2023-02-27,"Swamp Sparrow",1
"22019",2023-02-27,"Tree Swallow",1
"22020",2023-02-27,"Tufted Titmouse",18
"22021",2023-02-27,"Turkey Vulture",10
"22022",2023-02-27,"White-breasted Nuthatch",6
"22023",2023-02-27,"White-crowned Sparrow",2
"22024",2023-02-27,"White-throated Sparrow",31
"22025",2023-02-27,"Wood Duck",13
"22026",2023-02-27,"Yellow-rumped Warbler",20
"22027",2023-02-28,"American Crow",63
"22028",2023-02-28,"American Goldfinch",8
"22029",2023-02-28,"American Kestrel",3
"22030",2023-02-28,"American Robin",114
"22031",2023-02-28,"American White Pelican",66
"22032",2023-02-28,"American Woodcock",4
"22033",2023-02-28,"Bald Eagle",2
"22034",2023-02-28,"Belted Kingfisher",7
"22035",2023-02-28,"Black Vulture",7
"22036",2023-02-28,"Blue Jay",48
"22037",2023-02-28,"Bonaparte's Gull",7
"22038",2023-02-28,"Brown Creeper",2
"22039",2023-02-28,"Brown Thrasher",11
"22040",2023-02-28,"Brown-headed Cowbird",15
"22041",2023-02-28,"Brown-headed Nuthatch",2
"22042",2023-02-28,"Bufflehead",22
"22043",2023-02-28,"Canada Goose",144
"22044",2023-02-28,"Carolina Chickadee",66
"22045",2023-02-28,"Carolina Wren",70
"22046",2023-02-28,"Cedar Waxwing",25
"22047",2023-02-28,"Chipping Sparrow",3
"22048",2023-02-28,"Common Grackle",15
"22049",2023-02-28,"Cooper's Hawk",1
"22050",2023-02-28,"Dark-eyed Junco",16
"22051",2023-02-28,"Double-crested Cormorant",91
"22052",2023-02-28,"Downy Woodpecker",21
"22053",2023-02-28,"Eastern Bluebird",67
"22054",2023-02-28,"Eastern Meadowlark",5
"22055",2023-02-28,"Eastern Phoebe",23
"22056",2023-02-28,"Eastern Towhee",52
"22057",2023-02-28,"European Starling",22
"22058",2023-02-28,"Field Sparrow",43
"22059",2023-02-28,"Fish Crow",6
"22060",2023-02-28,"Golden-crowned Kinglet",4
"22061",2023-02-28,"Great Blue Heron",20
"22062",2023-02-28,"Great Horned Owl",1
"22063",2023-02-28,"Hairy Woodpecker",5
"22064",2023-02-28,"Hermit Thrush",2
"22065",2023-02-28,"House Finch",66
"22066",2023-02-28,"House Sparrow",9
"22067",2023-02-28,"Killdeer",9
"22068",2023-02-28,"Mallard",18
"22069",2023-02-28,"Mourning Dove",52
"22070",2023-02-28,"Muscovy Duck",20
"22071",2023-02-28,"Northern Cardinal",109
"22072",2023-02-28,"Northern Flicker",8
"22073",2023-02-28,"Northern Mockingbird",50
"22074",2023-02-28,"Orange-crowned Warbler",1
"22075",2023-02-28,"Osprey",2
"22076",2023-02-28,"Palm Warbler",2
"22077",2023-02-28,"Pied-billed Grebe",5
"22078",2023-02-28,"Pileated Woodpecker",5
"22079",2023-02-28,"Pine Warbler",4
"22080",2023-02-28,"Purple Finch",4
"22081",2023-02-28,"Red-bellied Woodpecker",34
"22082",2023-02-28,"Red-headed Woodpecker",3
"22083",2023-02-28,"Red-shouldered Hawk",6
"22084",2023-02-28,"Red-tailed Hawk",3
"22085",2023-02-28,"Red-winged Blackbird",60
"22086",2023-02-28,"Ring-billed Gull",10
"22087",2023-02-28,"Rock Pigeon",13
"22088",2023-02-28,"Ruby-crowned Kinglet",10
"22089",2023-02-28,"Savannah Sparrow",2
"22090",2023-02-28,"Song Sparrow",65
"22091",2023-02-28,"Swamp Sparrow",22
"22092",2023-02-28,"Tree Swallow",14
"22093",2023-02-28,"Tufted Titmouse",64
"22094",2023-02-28,"Turkey Vulture",109
"22095",2023-02-28,"White-breasted Nuthatch",13
"22096",2023-02-28,"White-crowned Sparrow",6
"22097",2023-02-28,"White-throated Sparrow",44
"22098",2023-02-28,"Wilson's Snipe",1
"22099",2023-02-28,"Wood Duck",13
"22100",2023-02-28,"Yellow-bellied Sapsucker",3
"22101",2023-02-28,"Yellow-rumped Warbler",13
"22102",2023-03-01,"American Crow",58
"22103",2023-03-01,"American Goldfinch",8
"22104",2023-03-01,"American Robin",82
"22105",2023-03-01,"American White Pelican",97
"22106",2023-03-01,"American Woodcock",2
"22107",2023-03-01,"Bald Eagle",3
"22108",2023-03-01,"Barred Owl",1
"22109",2023-03-01,"Belted Kingfisher",5
"22110",2023-03-01,"Black Vulture",17
"22111",2023-03-01,"Blue Jay",45
"22112",2023-03-01,"Bonaparte's Gull",8
"22113",2023-03-01,"Brown Creeper",6
"22114",2023-03-01,"Brown Thrasher",6
"22115",2023-03-01,"Brown-headed Cowbird",9
"22116",2023-03-01,"Brown-headed Nuthatch",3
"22117",2023-03-01,"Bufflehead",2
"22118",2023-03-01,"Canada Goose",63
"22119",2023-03-01,"Carolina Chickadee",58
"22120",2023-03-01,"Carolina Wren",50
"22121",2023-03-01,"Cedar Waxwing",4
"22122",2023-03-01,"Chipping Sparrow",3
"22123",2023-03-01,"Common Grackle",46
"22124",2023-03-01,"Cooper's Hawk",1
"22125",2023-03-01,"Dark-eyed Junco",17
"22126",2023-03-01,"Double-crested Cormorant",37
"22127",2023-03-01,"Downy Woodpecker",21
"22128",2023-03-01,"Eastern Bluebird",41
"22129",2023-03-01,"Eastern Meadowlark",1
"22130",2023-03-01,"Eastern Phoebe",15
"22131",2023-03-01,"Eastern Towhee",40
"22132",2023-03-01,"European Starling",38
"22133",2023-03-01,"Field Sparrow",17
"22134",2023-03-01,"Fish Crow",7
"22135",2023-03-01,"Golden-crowned Kinglet",4
"22136",2023-03-01,"Great Blue Heron",12
"22137",2023-03-01,"Great Egret",1
"22138",2023-03-01,"Great Horned Owl",1
"22139",2023-03-01,"Hairy Woodpecker",4
"22140",2023-03-01,"Hermit Thrush",1
"22141",2023-03-01,"House Finch",36
"22142",2023-03-01,"House Sparrow",10
"22143",2023-03-01,"Killdeer",1
"22144",2023-03-01,"Mallard",8
"22145",2023-03-01,"Mourning Dove",28
"22146",2023-03-01,"Northern Cardinal",80
"22147",2023-03-01,"Northern Flicker",10
"22148",2023-03-01,"Northern Mockingbird",29
"22149",2023-03-01,"Orange-crowned Warbler",1
"22150",2023-03-01,"Osprey",1
"22151",2023-03-01,"Pileated Woodpecker",2
"22152",2023-03-01,"Pine Warbler",3
"22153",2023-03-01,"Purple Finch",5
"22154",2023-03-01,"Red-bellied Woodpecker",25
"22155",2023-03-01,"Red-shouldered Hawk",9
"22156",2023-03-01,"Red-tailed Hawk",5
"22157",2023-03-01,"Red-winged Blackbird",99
"22158",2023-03-01,"Ring-billed Gull",2
"22159",2023-03-01,"Rock Pigeon",7
"22160",2023-03-01,"Ruby-crowned Kinglet",5
"22161",2023-03-01,"Rusty Blackbird",12
"22162",2023-03-01,"Song Sparrow",33
"22163",2023-03-01,"Swamp Sparrow",2
"22164",2023-03-01,"Tree Swallow",15
"22165",2023-03-01,"Tufted Titmouse",33
"22166",2023-03-01,"Turkey Vulture",30
"22167",2023-03-01,"White-breasted Nuthatch",12
"22168",2023-03-01,"White-crowned Sparrow",8
"22169",2023-03-01,"White-throated Sparrow",22
"22170",2023-03-01,"Winter Wren",1
"22171",2023-03-01,"Wood Duck",2
"22172",2023-03-01,"Yellow-bellied Sapsucker",2
"22173",2023-03-01,"Yellow-rumped Warbler",16
"22174",2023-03-02,"American Crow",59
"22175",2023-03-02,"American Goldfinch",5
"22176",2023-03-02,"American Kestrel",3
"22177",2023-03-02,"American Pipit",65
"22178",2023-03-02,"American Robin",169
"22179",2023-03-02,"American White Pelican",60
"22180",2023-03-02,"American Woodcock",5
"22181",2023-03-02,"Barred Owl",1
"22182",2023-03-02,"Belted Kingfisher",3
"22183",2023-03-02,"Black Vulture",1
"22184",2023-03-02,"Blue Jay",72
"22185",2023-03-02,"Bonaparte's Gull",15
"22186",2023-03-02,"Brown Creeper",1
"22187",2023-03-02,"Brown Thrasher",8
"22188",2023-03-02,"Brown-headed Cowbird",25
"22189",2023-03-02,"Bufflehead",14
"22190",2023-03-02,"Canada Goose",128
"22191",2023-03-02,"Carolina Chickadee",57
"22192",2023-03-02,"Carolina Wren",41
"22193",2023-03-02,"Cedar Waxwing",4
"22194",2023-03-02,"Chipping Sparrow",4
"22195",2023-03-02,"Common Grackle",72
"22196",2023-03-02,"Dark-eyed Junco",30
"22197",2023-03-02,"Double-crested Cormorant",13
"22198",2023-03-02,"Downy Woodpecker",17
"22199",2023-03-02,"Eastern Bluebird",37
"22200",2023-03-02,"Eastern Meadowlark",31
"22201",2023-03-02,"Eastern Phoebe",13
"22202",2023-03-02,"Eastern Towhee",38
"22203",2023-03-02,"European Starling",185
"22204",2023-03-02,"Field Sparrow",17
"22205",2023-03-02,"Gadwall",13
"22206",2023-03-02,"Golden-crowned Kinglet",1
"22207",2023-03-02,"Great Blue Heron",2
"22208",2023-03-02,"Green-winged Teal",1
"22209",2023-03-02,"Hermit Thrush",1
"22210",2023-03-02,"House Finch",74
"22211",2023-03-02,"House Sparrow",17
"22212",2023-03-02,"Killdeer",114
"22213",2023-03-02,"Mallard",19
"22214",2023-03-02,"Merlin",1
"22215",2023-03-02,"Mourning Dove",56
"22216",2023-03-02,"Northern Bobwhite",2
"22217",2023-03-02,"Northern Cardinal",112
"22218",2023-03-02,"Northern Flicker",7
"22219",2023-03-02,"Northern Mockingbird",34
"22220",2023-03-02,"Orange-crowned Warbler",2
"22221",2023-03-02,"Pied-billed Grebe",4
"22222",2023-03-02,"Pileated Woodpecker",3
"22223",2023-03-02,"Pine Warbler",8
"22224",2023-03-02,"Purple Finch",19
"22225",2023-03-02,"Red-bellied Woodpecker",23
"22226",2023-03-02,"Red-breasted Nuthatch",1
"22227",2023-03-02,"Red-shouldered Hawk",8
"22228",2023-03-02,"Red-tailed Hawk",3
"22229",2023-03-02,"Red-winged Blackbird",206
"22230",2023-03-02,"Ring-billed Gull",1
"22231",2023-03-02,"Ring-necked Duck",37
"22232",2023-03-02,"Rock Pigeon",31
"22233",2023-03-02,"Ruby-crowned Kinglet",5
"22234",2023-03-02,"Savannah Sparrow",6
"22235",2023-03-02,"Song Sparrow",39
"22236",2023-03-02,"Swamp Sparrow",4
"22237",2023-03-02,"Tree Swallow",5
"22238",2023-03-02,"Tufted Titmouse",68
"22239",2023-03-02,"Turkey Vulture",3
"22240",2023-03-02,"White-breasted Nuthatch",9
"22241",2023-03-02,"White-crowned Sparrow",3
"22242",2023-03-02,"White-throated Sparrow",27
"22243",2023-03-02,"Wilson's Snipe",30
"22244",2023-03-02,"Wood Duck",2
"22245",2023-03-02,"Yellow-bellied Sapsucker",5
"22246",2023-03-02,"Yellow-rumped Warbler",16
"22247",2023-03-03,"American Crow",66
"22248",2023-03-03,"American Goldfinch",13
"22249",2023-03-03,"American Kestrel",1
"22250",2023-03-03,"American Pipit",8
"22251",2023-03-03,"American Robin",145
"22252",2023-03-03,"Bald Eagle",10
"22253",2023-03-03,"Belted Kingfisher",4
"22254",2023-03-03,"Black Vulture",4
"22255",2023-03-03,"Blue Jay",22
"22256",2023-03-03,"Brown Thrasher",3
"22257",2023-03-03,"Brown-headed Cowbird",57
"22258",2023-03-03,"Canada Goose",63
"22259",2023-03-03,"Carolina Chickadee",41
"22260",2023-03-03,"Carolina Wren",37
"22261",2023-03-03,"Common Grackle",24
"22262",2023-03-03,"Dark-eyed Junco",20
"22263",2023-03-03,"Double-crested Cormorant",10
"22264",2023-03-03,"Downy Woodpecker",15
